PidLidAddressBookProviderArrayType,0x00008029,PtypInteger32,0x0003
PidLidAddressBookProviderEmailList,0x00008028,PtypMultipleInteger32,0x1003
PidLidAddressCountryCode,0x000080DD,PtypString,0x001F
PidLidAgingDontAgeMe,0x0000850E,PtypBoolean,0x000B
PidLidAllAttendeesString,0x00008238,PtypString,0x001F
PidLidAllowExternalCheck,0x00008246,PtypBoolean,0x000B
PidLidAnniversaryEventEntryId,0x0000804E,PtypBinary,0x0102
PidLidAppointmentAuxiliaryFlags,0x00008207,PtypInteger32,0x0003
PidLidAppointmentColor,0x00008214,PtypInteger32,0x0003
PidLidAppointmentCounterProposal,0x00008257,PtypBoolean,0x000B
PidLidAppointmentDuration,0x00008213,PtypInteger32,0x0003
PidLidAppointmentEndDate,0x00008211,PtypTime,0x0040
PidLidAppointmentEndTime,0x00008210,PtypTime,0x0040
PidLidAppointmentEndWhole,0x0000820E,PtypTime,0x0040
PidLidAppointmentLastSequence,0x00008203,PtypInteger32,0x0003
PidLidAppointmentMessageClass,0x00000024,PtypString,0x001F
PidLidAppointmentNotAllowPropose,0x0000825A,PtypBoolean,0x000B
PidLidAppointmentProposalNumber,0x00008259,PtypInteger32,0x0003
PidLidAppointmentProposedDuration,0x00008256,PtypInteger32,0x0003
PidLidAppointmentProposedEndWhole,0x00008251,PtypTime,0x0040
PidLidAppointmentProposedStartWhole,0x00008250,PtypTime,0x0040
PidLidAppointmentRecur,0x00008216,PtypBinary,0x0102
PidLidAppointmentReplyName,0x00008230,PtypString,0x001F
PidLidAppointmentReplyTime,0x00008220,PtypTime,0x0040
PidLidAppointmentSequence,0x00008201,PtypInteger32,0x0003
PidLidAppointmentSequenceTime,0x00008202,PtypTime,0x0040
PidLidAppointmentStartDate,0x00008212,PtypTime,0x0040
PidLidAppointmentStartTime,0x0000820F,PtypTime,0x0040
PidLidAppointmentStartWhole,0x0000820D,PtypTime,0x0040
PidLidAppointmentStateFlags,0x00008217,PtypInteger32,0x0003
PidLidAppointmentSubType,0x00008215,PtypBoolean,0x000B
PidLidAppointmentTimeZoneDefinitionEndDisplay,0x0000825F,PtypBinary,0x0102
PidLidAppointmentTimeZoneDefinitionRecur,0x00008260,PtypBinary,0x0102
PidLidAppointmentTimeZoneDefinitionStartDisplay,0x0000825E,PtypBinary,0x0102
PidLidAppointmentUnsendableRecipients,0x0000825D,PtypBinary,0x0102
PidLidAppointmentUpdateTime,0x00008226,PtypTime,0x0040
PidLidAttendeeCriticalChange,0x00000001,PtypTime,0x0040
PidLidAutoFillLocation,0x0000823A,PtypBoolean,0x000B
PidLidAutoLog,0x00008025,PtypBoolean,0x000B
PidLidAutoProcessS,0x0000851A,PtypInteger32,0x0003
PidLidAutoStartCheck,0x00008244,PtypBoolean,0x000B
PidLidBilling,0x00008535,PtypString,0x001F
PidLidBirthdayEventEntryId,0x0000804D,PtypBinary,0x0102
PidLidBirthdayLocal,0x000080DE,PtypTime,0x0040
PidLidBusinessCardCardPicture,0x00008041,PtypBinary,0x0102
PidLidBusinessCardDisplayDefinition,0x00008040,PtypBinary,0x0102
PidLidBusyStatus,0x00008205,PtypInteger32,0x0003
PidLidCalendarType,0x0000001C,PtypInteger32,0x0003
PidLidCategories,0x00009000,PtypMultipleString,0x101F
PidLidCcAttendeesString,0x0000823C,PtypString,0x001F
PidLidChangeHighlight,0x00008204,PtypInteger32,0x0003
PidLidClassification,0x000085B6,PtypString,0x001F
PidLidClassificationDescription,0x000085B7,PtypString,0x001F
PidLidClassificationGuid,0x000085B8,PtypString,0x001F
PidLidClassificationKeep,0x000085BA,PtypBoolean,0x000B
PidLidClassified,0x000085B5,PtypBoolean,0x000B
PidLidCleanGlobalObjectId,0x00000023,PtypBinary,0x0102
PidLidClientIntent,0x00000015,PtypInteger32,0x0003
PidLidClipEnd,0x00008236,PtypTime,0x0040
PidLidClipStart,0x00008235,PtypTime,0x0040
PidLidCollaborateDoc,0x00008247,PtypString,0x001F
PidLidCommonEnd,0x00008517,PtypTime,0x0040
PidLidCommonStart,0x00008516,PtypTime,0x0040
PidLidCompanies,0x00008539,PtypMultipleString,0x101F
PidLidConferencingCheck,0x00008240,PtypBoolean,0x000B
PidLidConferencingType,0x00008241,PtypInteger32,0x0003
PidLidContactCharacterSet,0x00008023,PtypInteger32,0x0003
PidLidContactItemData,0x00008007,PtypMultipleInteger32,0x1003
PidLidContactLinkedGlobalAddressListEntry,0x000080E2,PtypBinary,0x0102
PidLidContactLinkEntry,0x00008585,PtypBinary,0x0102
PidLidContactLinkGlobalAddressListLinkId,0x000080E8,PtypGuid,0x0048
PidLidContactLinkGLobalAddressListLinkState,0x000080E6,PtypInteger32,0x0003
PidLidContactLinkGALLinkState,0x000080E5,PtypMultipleBinary,0x1102
PidLidContactLinkName,0x00008586,PtypString,0x001F
PidLidContactLinkSearchKey,0x00008584,PtypBinary,0x0102
PidLidContactSMPTAddressCache,0x000080E3,PtypMultipleString,0x101F
PidLidContacts,0x0000853A,PtypMultipleString,0x101F
PidLidContactUserField1,0x0000804F,PtypString,0x001F
PidLidContactUserField2,0x00008050,PtypString,0x001F
PidLidContactUserField3,0x00008051,PtypString,0x001F
PidLidContactUserField4,0x00008552,PtypString,0x001F
PidLidConversationActionLas,0x000085CA,PtypTime,0x0040
PidLidConversationActionMaxDeliveryTime,0x000085C8,PtypTime,0x0040
PidLidConversationActionMoveFolderEid,0x000085C6,PtypBinary,0x0102
PidLidConversationActionMove,0x000085C7,PtypBinary,0x0102
PidLidConversationActionVersion,0x000085CB,PtypInteger32,0x0003
PidLidConversationProcessed,0x000085C9,PtypInteger32,0x0003
PidLidCurrentVersion,0x00008552,PtypInteger32,0x0003
PidLidCurrentVersionName,0x00008554,PtypString,0x001F
PidLidDayInterval,0x00000011,PtypInteger16,0x0002
PidLidDayOfMonth,0x00001000,PtypBoolean,0x000B
PidLidDepartment,0x00008010,PtypString,0x001F
PidLidDirectory,0x00008242,PtypString,0x001F
PidLidDistribution,0x0000804C,PtypInteger32,0x0003
PidLidDistributionListMembers,0x00008055,PtypMultipleBinary,0x1102
PidLidDistributionListName,0x00008053,PtypString,0x001F
PidLidDistributionListOneOffMembers,0x00008054,PtypMultipleBinary,0x1102
PidLidDistributionListStream,0x00008064,PtypBinary,0x0102
PidLidEmail1AddressType,0x00008082,PtypString,0x001F
PidLidEmail1DisplayName,0x00008080,PtypString,0x001F
PidLidEmail1EmailAddress,0x00008083,PtypString,0x001F
PidLidEmail1OriginalDisplayName,0x00008084,PtypString,0x001F
PidLidEmail1OriginalEntryId,0x00008085,PtypBinary,0x0102
PidLidEmail2AddressType,0x00008092,PtypString,0x001F
PidLidEmail2DisplayName,0x00008090,PtypString,0x001F
PidLidEmail2EmailAddress,0x00008093,PtypString,0x001F
PidLidEmail2OriginalDisplayName,0x00008094,PtypString,0x001F
PidLidEmail2OriginalEntryId,0x00008095,PtypBinary,0x0102
PidLidEmail3AddressType,0x000080A2,PtypString,0x001F
PidLidEmail3DisplayName,0x000080A0,PtypString,0x001F
PidLidEmail3EmailAddress,0x000080A3,PtypString,0x001F
PidLidEmail3OriginalDisplayName,0x000080A4,PtypString,0x001F
PidLidEmail3OriginalEntryId,0x000080A5,PtypBinary,0x0102
PidLidEndRecurrenceDate,0x0000000F,PtypInteger32,0x0003
PidLidEndRecurrenceTime,0x00000010,PtypInteger32,0x0003
PidLidExceptionReplaceTime,0x00008228,PtypTime,0x0040
PidLidFax1AddressType,0x000080B2,PtypString,0x001F
PidLidFax1EmailAddress,0x000080B3,PtypString,0x001F
PidLidFax1OriginalDisplayName,0x000080B4,PtypString,0x001F
PidLidFax1OriginalEntryId,0x000080B5,PtypBinary,0x0102
PidLidFax2AddressType,0x000080C2,PtypString,0x001F
PidLidFax2EmailAddress,0x000080C3,PtypString,0x001F
PidLidFax2OriginalDisplayName,0x000080C4,PtypString,0x001F
PidLidFax2OriginalEntryId,0x000080C5,PtypBinary,0x0102
PidLidFax3AddressType,0x000080D2,PtypString,0x001F
PidLidFax3EmailAddress,0x000080D3,PtypString,0x001F
PidLidFax3OriginalDisplayName,0x000080D4,PtypString,0x001F
PidLidFax3OriginalEntryId,0x000080D5,PtypBinary,0x0102
PidLidFExceptionalAttendees,0x0000822B,PtypBoolean,0x000B
PidLidFExceptionalBody,0x00008206,PtypBoolean,0x000B
PidLidFileUnder,0x00008005,PtypString,0x001F
PidLidFileUnderId,0x00008006,PtypInteger32,0x0003
PidLidFileUnderList,0x00008026,PtypMultipleInteger32,0x1003
PidLidFInvited,0x00008229,PtypBoolean,0x000B
PidLidFlagRequest,0x00008530,PtypString,0x001F
PidLidFlagString,0x000085C0,PtypInteger32,0x0003
PidLidForwardInstance,0x0000820A,PtypBoolean,0x000B
PidLidForwardNotificationRecipients,0x00008261,PtypBinary,0x0102
PidLidFOthersAppointment,0x0000822F,PtypBoolean,0x000B
PidLidFreeBusyLocation,0x000080D8,PtypString,0x001F
PidLidGlobalObjectId,0x00000003,PtypBinary,0x0102
PidLidHasPicture,0x00008015,PtypBoolean,0x000B
PidLidHomeAddress,0x0000801A,PtypString,0x001F
PidLidHomeAddressCountryCode,0x000080DA,PtypString,0x001F
PidLidHtml,0x0000802B,PtypString,0x001F
PidLidICalendarDayOfWeekMask,0x00001001,PtypInteger32,0x0003
PidLidInboundICalStream,0x0000827A,PtypBinary,0x0102
PidLidInfoPathFormName,0x000085B1,PtypString,0x001F
PidLidInstantMessagingAddress,0x00008062,PtypString,0x001F
PidLidIntendedBusyStatus,0x00008224,PtypInteger32,0x0003
PidLidInternetAccountName,0x00008580,PtypString,0x001F
PidLidInternetAccountStamp,0x00008581,PtypString,0x001F
PidLidIsContactLinked,0x000080E0,PtypBoolean,0x000B
PidLidIsException,0x0000000A,PtypBoolean,0x000B
PidLidIsRecurring,0x00000005,PtypBoolean,0x000B
PidLidIsSilent,0x00000004,PtypBoolean,0x000B
PidLidLinkedTaskItems,0x0000820C,PtypMultipleBinary,0x1102
PidLidLocation,0x00008208,PtypString,0x001F
PidLidLogDocumentPosted,0x00008711,PtypBoolean,0x000B
PidLidLogDocumentPrinted,0x0000870E,PtypBoolean,0x000B
PidLidLogDocumentRouted,0x00008710,PtypBoolean,0x000B
PidLidLogDocumentSaved,0x0000870F,PtypBoolean,0x000B
PidLidLogDuration,0x00008707,PtypInteger32,0x0003
PidLidLogEnd,0x00008708,PtypTime,0x0040
PidLidLogFlags,0x0000870C,PtypInteger32,0x0003
PidLidLogStart,0x00008706,PtypTime,0x0040
PidLidLogType,0x00008700,PtypString,0x001F
PidLidLogTypeDesc,0x00008712,PtypString,0x001F
PidLidMeetingType,0x00000026,PtypInteger32,0x0003
PidLidMeetingWorkspaceUrl,0x00008209,PtypString,0x001F
PidLidMonthInterval,0x00000013,PtypInteger16,0x0002
PidLidMonthOfYear,0x00001006,PtypInteger32,0x0003
PidLidMonthOfYearMask,0x00000017,PtypInteger32,0x0003
PidLidNetShowUrl,0x00008248,PtypString,0x001F
PidLidNoEndDateFlag,0x0000100B,PtypBoolean,0x000B
PidLidNonSendableBcc,0x00008538,PtypString,0x001F
PidLidNonSendableCc,0x00008537,PtypString,0x001F
PidLidNonSendableTo,0x00008536,PtypString,0x001F
PidLidNonSendBccTrackStatus,0x00008545,PtypMultipleInteger32,0x1003
PidLidNonSendCcTrackStatus,0x00008544,PtypMultipleInteger32,0x1003
PidLidNonSendToTrackStatus,0x00008543,PtypMultipleInteger32,0x1003
PidLidNoteColor,0x00008B00,PtypInteger32,0x0003
PidLidNoteHeight,0x00008B03,PtypInteger32,0x0003
PidLidNoteWidth,0x00008B02,PtypInteger32,0x0003
PidLidNoteX,0x00008B04,PtypInteger32,0x0003
PidLidNoteY,0x00008B05,PtypInteger32,0x0003
PidLidOccurences,0x00001005,PtypInteger32,0x0003
PidLidOldLocation,0x00000028,PtypString,0x001F
PidLidOldRecurrenceType,0x00000018,PtypInteger16,0x0002
PidLidOldWhenEndWhole,0x0000002A,PtypTime,0x0040
PidLidOldWhenStartWhole,0x00000029,PtypTime,0x0040
PidLidOnlinePassword,0x00008249,PtypString,0x001F
PidLidOptionalAttendees,0x00000007,PtypString,0x001F
PidLidOrganizerAlias,0x00008243,PtypString,0x001F
PidLidOriginalStoreEntryId,0x00008237,PtypBinary,0x0102
PidLidOtherAddress,0x0000801C,PtypString,0x001F
PidLidOtherAddressCountryCode,0x000080DC,PtypString,0x001F
PidLidOwnerCriticalChange,0x0000001A,PtypTime,0x0040
PidLidOwnerName,0x0000822E,PtypString,0x001F
PidLidPendingStateForSiteMailboxDocument,0x000085E0,PtypInteger32,0x0003
PidLidPercentComplete,0x00008102,PtypFloating64,0x0005
PidLidPostalAddressId,0x00008022,PtypInteger32,0x0003
PidLidPostRssChannel,0x00008904,PtypString,0x001F
PidLidPostRssChannelLink,0x00008900,PtypString,0x001F
PidLidPostRssItemGuid,0x00008903,PtypString,0x001F
PidLidPostRssItemHash,0x00008902,PtypInteger32,0x0003
PidLidPostRSSItemLink,0x00008901,PtypString,0x001F
PidLidPostRSSItemXml,0x00008905,PtypString,0x001F
PidLidPostRssSubscription,0x00008906,PtypString,0x001F
PidLidPrivate,0x00008506,PtypBoolean,0x000B
PidLidPromptSendUpdate,0x00008045,PtypBoolean,0x000B
PidLidRecurrenceDuration,0x0000100D,PtypInteger32,0x0003
PidLidRecurrencePattern,0x00008232,PtypString,0x001F
PidLidRecurrenceType,0x00008231,PtypInteger32,0x0003
PidLidRecurring,0x00008223,PtypBoolean,0x000B
PidLidReferenceEntryId,0x000085BD,PtypBinary,0x0102
PidLidReminderDelta,0x00008501,PtypInteger32,0x0003
PidLidReminderFileParameter,0x0000851F,PtypString,0x001F
PidLidReminderOverride,0x0000851C,PtypBoolean,0x000B
PidLidReminderPlaySound,0x0000851E,PtypBoolean,0x000B
PidLidReminderSet,0x00008503,PtypBoolean,0x000B
PidLidReminderSignalTime,0x00008560,PtypTime,0x0040
PidLidReminderTime,0x00008502,PtypTime,0x0040
PidLidReminderTimeDate,0x00008505,PtypTime,0x0040
PidLidReminderTimeTime,0x00008504,PtypTime,0x0040
PidLidReminderType,0x0000851D,PtypInteger32,0x0003
PidLidRemoteStatus,0x00008511,PtypInteger32,0x0003
PidLidRequiredAttendees,0x00000006,PtypString,0x001F
PidLidResourceAttendees,0x00000008,PtypString,0x001F
PidLidResponseStatus,0x00008218,PtypInteger32,0x0003
PidLidServerProcessed,0x000085CC,PtypBoolean,0x000B
PidLidServerProcessingActions,0x000085CD,PtypInteger32,0x0003
PidLidSharingAnonymity,0x00008A19,PtypInteger32,0x0003
PidLidSharingBindingEntryId,0x00008A2D,PtypBinary,0x0102
PidLidSharingBrowseUrl,0x00008A51,PtypString,0x001F
PidLidSharingCapabilities,0x00008A17,PtypInteger32,0x0003
PidLidSharingConfigurationUrl,0x00008A24,PtypString,0x001F
PidLidSharingDataRangeEnd,0x00008A45,PtypTime,0x0040
PidLidSharingDataRangeStart,0x00008A44,PtypTime,0x0040
PidLidSharingDetail,0x00008A2B,PtypInteger32,0x0003
PidLidSharingExtensionXml,0x00008A21,PtypString,0x001F
PidLidSharingFilter,0x00008A13,PtypBinary,0x0102
PidLidSharingFlags,0x00008A0A,PtypInteger32,0x0003
PidLidSharingFlavor,0x00008A18,PtypInteger32,0x0003
PidLidSharingFolderEntryId,0x00008A15,PtypBinary,0x0102
PidLidSharingIndexEntryId,0x00008A2E,PtypBinary,0x0102
PidLidSharingInitiatorEntryId,0x00008A09,PtypBinary,0x0102
PidLidSharingInitiatorName,0x00008A07,PtypString,0x001F
PidLidSharingInitiatorSmtp,0x00008A08,PtypString,0x001F
PidLidSharingInstanceGuid,0x00008A1C,PtypBinary,0x0102
PidLidSharingLastAutoSyncTime,0x00008A55,PtypTime,0x0040
PidLidSharingLastSyncTime,0x00008A1F,PtypTime,0x0040
PidLidSharingLocalComment,0x00008A4D,PtypString,0x001F
PidLidSharingLocalLastModificationTime,0x00008A23,PtypTime,0x0040
PidLidSharingLocalName,0x00008A0F,PtypString,0x001F
PidLidSharingLocalPath,0x00008A0E,PtypString,0x001F
PidLidSharingLocalStoreUid,0x00008A49,PtypString,0x001F
PidLidSharingLocalType,0x00008A14,PtypString,0x001F
PidLidSharingLocalUid,0x00008A10,PtypString,0x001F
PidLidSharingOriginalMessageEntryId,0x00008A29,PtypBinary,0x0102
PidLidSharingParentBindingEntryId,0x00008A5C,PtypBinary,0x0102
PidLidSharingParticipants,0x00008A1E,PtypString,0x001F
PidLidSharingPermissions,0x00008A1B,PtypInteger32,0x0003
PidLidSharingProviderExtension,0x00008A0B,PtypString,0x001F
PidLidSharingProviderGuid,0x00008A01,PtypBinary,0x0102
PidLidSharingProviderName,0x00008A02,PtypString,0x001F
PidLidSharingProviderUrl,0x00008A03,PtypString,0x001F
PidLidSharingRangeEnd,0x00008A47,PtypInteger32,0x0003
PidLidSharingRangeStart,0x00008A46,PtypInteger32,0x0003
PidLidSharingReciprocation,0x00008A1A,PtypInteger32,0x0003
PidLidSharingRemoteByteSize,0x00008A4B,PtypInteger32,0x0003
PidLidSharingRemoteComment,0x00008A2F,PtypString,0x001F
PidLidSharingRemoteCrc,0x00008A4C,PtypInteger32,0x0003
PidLidSharingRemoteLastModificationTime,0x00008A22,PtypTime,0x0040
PidLidSharingRemoteMessageCount,0x00008A4F,PtypInteger32,0x0003
PidLidSharingRemoteName,0x00008A05,PtypString,0x001F
PidLidSharingRemotePass,0x00008A0D,PtypString,0x001F
PidLidSharingRemotePath,0x00008A04,PtypString,0x001F
PidLidSharingRemoteStoreUid,0x00008A48,PtypString,0x001F
PidLidSharingRemoteType,0x00008A1D,PtypString,0x001F
PidLidSharingRemoteUid,0x00008A06,PtypString,0x001F
PidLidSharingRemoteUser,0x00008A0C,PtypString,0x001F
PidLidSharingRemoteVersion,0x00008A5B,PtypString,0x001F
PidLidSharingResponseTime,0x00008A28,PtypTime,0x0040
PidLidSharingResponseType,0x00008A27,PtypInteger32,0x0003
PidLidSharingRoamLog,0x00008A4E,PtypInteger32,0x0003
PidLidSharingStart,0x00008A25,PtypTime,0x0040
PidLidSharingStatus,0x00008A00,PtypInteger32,0x0003
PidLidSharingStop,0x00008A26,PtypTime,0x0040
PidLidSharingSyncFlags,0x00008A60,PtypInteger32,0x0003
PidLidSharingSyncInterval,0x00008A2A,PtypInteger32,0x0003
PidLidSharingTimeToLive,0x00008A2C,PtypInteger32,0x0003
PidLidSharingTimeToLiveAuto,0x00008A56,PtypInteger32,0x0003
PidLidSharingWorkingHoursDays,0x00008A42,PtypInteger32,0x0003
PidLidSharingWorkingHoursEnd,0x00008A41,PtypTime,0x0040
PidLidSharingWorkingHoursStart,0x00008A40,PtypTime,0x0040
PidLidSharingWorkingHoursTime,0x00008A43,PtypeBinary,0x0102
PidLidSideEffects,0x00008510,PtypInteger32,0x0003
PidLidSingleBodyICal,0x0000827B,PtypBoolean,0x000B
PidLidSmartNoAttach,0x00008514,PtypBoolean,0x000B
PidLidSpamOriginalFolder,0x0000859C,PtypBinary,0x0102
PidLidStartRecurrenceDate,0x0000000D,PtypInteger32,0x0003
PidLidStartRecurrenceTime,0x00000010,PtypInteger32,0x0003
PidLidTaskAcceptanceState,0x0000812A,PtypInteger32,0x0003
PidLidTaskAccepted,0x00008108,PtypBoolean,0x000B
PidLidTaskActualEffort,0x00008110,PtypInteger32,0x0003
PidLidTaskAssigner,0x00008121,PtypString,0x001F
PidLidTaskAssigners,0x00008117,PtypBinary,0x0102
PidLidTaskComplete,0x0000811C,PtypBoolean,0x000B
PidLidTaskCustomFlags,0x00008139,PtypInteger32,0x0003
PidLidTaskDateCompleted,0x0000810F,PtypTime,0x0040
PidLidTaskDeadOccurence,0x00008109,PtypBoolean,0x000B
PidLidTaskDueDate,0x00008105,PtypTime,0x0040
PidLidTaskEstimatedEffort,0x00008111,PtypInteger32,0x0003
PidLidTaskFCreator,0x0000811E,PtypBoolean,0x000B
PidLidTaskFFixOffline,0x0000812C,PtypBoolean,0x000B
PidLidTaskFRecurring,0x00008126,PtypBoolean,0x000B
PidLidTaskGlobalId,0x00008519,PtypBinary,0x0102
PidLidTaskHistory,0x0000811A,PtypInteger32,0x0003
PidLidTaskLastDelegate,0x00008125,PtypString,0x001F
PidLidTaskLastUpdate,0x00008115,PtypTime,0x0040
PidLidTaskLastUpdate,0x00008122,PtypString,0x001F
PidLidTaskMode,0x00008518,PtypInteger32,0x0003
PidLidTaskMultipleRecipients,0x00008120,PtypInteger32,0x0003
PidLidTaskNoCompute,0x00008124,PtypBoolean,0x000B
PidLidTaskOrdinal,0x00008123,PtypInteger32,0x0003
PidLidTaskOwner,0x0000811F,PtypString,0x001F
PidLidTaskOwnership,0x00008129,PtypInteger32,0x0003
PidLidTaskRecurrence,0x00008116,PtypBinary,0x0102
PidLidTaskResetReminder,0x00008107,PtypBoolean,0x000B
PidLidTaskRole,0x00008127,PtypString,0x001F
PidLidTaskStartDate,0x00008104,PtypTime,0x0040
PidLidTaskState,0x00008113,PtypInteger32,0x0003
PidLidTaskStatus,0x00008101,PtypInteger32,0x0003
PidLidTaskStatusOnComplete,0x00008119,PtypBoolean,0x000B
PidLidTaskUpdates,0x0000811B,PtypBoolean,0x000B
PidLidTaskVersion,0x00008112,PtypInteger32,0x0003
PidLidTeamTask,0x00008103,PtypBoolean,0x000B
PidLidTimeZone,0x0000000C,PtypInteger32,0x0003
PidLidTimeZoneDescription,0x00008234,PtypString,0x001F
PidLidTimeZoneStruct,0x00008233,PtypBinary,0x0102
PidLidToAttendeesString,0x0000823B,PtypString,0x001F
PidLidToDoOrdinalDate,0x000085A0,PtypTime,0x0040
PidLidToDoSubOrdinal,0x000085A1,PtypString,0x001F
PidLidToDoTitle,0x000085A4,PtypString,0x001F
PidLidUseTnef,0x00008582,PtypBoolean,0x000B
PidLidValidFlagStringProof,0x000085BF,PtypTime,0x0040
PidLidVerbResponse,0x00008524,PtypString,0x001F
PidLidVerbStream,0x00008520,PtypBinary,0x0102
PidLidWeddingAnniversaryLocal,0x000080DF,PtypTime,0x0040
PidLidWeekInterval,0x00000012,PtypInteger16,0x0002
PidLidWhere,0x00000002,PtypString,0x001F
PidLidWorkAddress,0x0000801B,PtypString,0x001F
PidLidWorkAddressCity,0x00008046,PtypString,0x001F
PidLidWorkAddressCountry,0x00008049,PtypString,0x001F
PidLidWorkAddressCountryCode,0x000080DB,PtypString,0x001F
PidLidWorkAddressPostalCode,0x00008048,PtypString,0x001F
PidLidWorkAddressPostOfficeBox,0x0000804A,PtypString,0x001F
PidLidWorkAddressState,0x00008047,PtypString,0x001F
PidLidWorkAddressStreet,0x00008045,PtypString,0x001F
PidLidYearInterval,0x00000014,PtypInteger16,0x0002
PidLidYomiCompanyName,0x0000802E,PtypString,0x001F
PidLidYomiFirstName,0x0000802C,PtypString,0x001F
PidLidYomiLastName,0x0000802D,PtypString,0x001F
PidNameAcceptLanguage,n/a,PtypString,0x001F
PidNameApplicationName,n/a,PtypString,0x001F
PidNameAttachmentMacContentType,n/a,PtypString,0x001F
PidNameAttachmentMacInfo,n/a,PtypBinary,0x0102
PidNameAttachmentOriginalPermissionType,n/a,PtypeInteger32,0x0003
PidNameAttachmentPermissionType,n/a,PtypInteger32,0x0003
PidNameAttachmentProviderType,n/a,PtypeString,0x001F
PidNameAudioNotes,n/a,PtypString,0x001F
PidNameAuthor,n/a,PtypString,0x001F
PidNameAutomaticSpeechRecognitionData,n/a,PtypBinary,0x0102
PidNameBirthdayContactAttributionDisplayName,n/a,PtypString,0x001F
PidNameBirthdayContactEntryId,n/a,PtypBinary,0x0102
PidNameBirthdayContactPersonGuid,n/a,PtypBinary,0x0102
PidNameByteCount,n/a,PtypInteger32,0x0003
PidNameCalendarAttendeeRole,n/a,PtypInteger32,0x0003
PidNameCalendarBusystatus,n/a,PtypString,0x001F
PidNameCalendarContact,n/a,PtypString,0x001F
PidNameCalendarContactUrl,n/a,PtypString,0x001F
PidNameCalendarCreated,n/a,PtypTime,0x0040
PidNameCalendarDescriptionUrl,n/a,PtypString,0x001F
PidNameCalendarDuration,n/a,PtypInteger32,0x0003
PidNameCalendarExceptionDate,n/a,PtypMultipleTime,0x1040
PidNameCalendarExceptionRule,n/a,PtypMultipleString,0x101F
PidNameCalendarGeoLatitude,n/a,PtypFloating64,0x0005
PidNameCalendarGeoLongitude,n/a,PtypFloating64,0x0005
PidNameCalendarInstanceType,n/a,PtypInteger32,0x0003
PidNameCalendarIsOrganizer,n/a,PtypBoolean,0x000B
PidNameCalendarLastModified,n/a,PtypTime,0x0040
PidNameCalendarLocationUrl,n/a,PtypString,0x001F
PidNameCalendarMeetingStatus,n/a,PtypString,0x001F
PidNameCalendarMethod,n/a,PtypString,0x001F
PidNameCalendarProductId,n/a,PtypString,0x001F
PidNameCalendarRecurrenceIdRange,n/a,PtypString,0x001F
PidNameCalendarReminderOffset,n/a,PtypInteger32,0x0003
PidNameCalendarResources,n/a,PtypString,0x001F
PidNameCalendarRsvp,n/a,PtypBoolean,0x000B
PidNameCalendarSequence,n/a,PtypInteger32,0x0003
PidNameCalendarTimeZone,n/a,PtypString,0x001F
PidNameCalendarTimeZoneId,n/a,PtypInteger32,0x0003
PidNameCalendarTransparent,n/a,PtypString,0x001F
PidNameCalendarUid,n/a,PtypString,0x001F
PidNameCalendarVersion,n/a,PtypString,0x001F
PidNameCategory,n/a,PtypString,0x001F
PidNameCharacterCount,n/a,PtypInteger32,0x0003
PidNameComments,n/a,PtypString,0x001F
PidNameCompany,n/a,PtypString,0x001F
PidNameContentBase,n/a,PtypString,0x001F
PidNameContentClass,n/a,PtypString,0x001F
PidNameContentType,n/a,PtypString,0x001F
PidNameCreateDateTimeReadOnly,n/a,PtypTime,0x0040
PidNameCrossReference,n/a,PtypString,0x001F
PidNameDavId,n/a,PtypString,0x001F
PidNameDavIsCollection,n/a,PtypBoolean,0x000B
PidNameDavIsStructuredDocument,n/a,PtypBoolean,0x000B
PidNameDavParentName,n/a,PtypString,0x001F
PidNameDavUid,n/a,PtypString,0x001F
PidNameDocumentParts,n/a,PtypMultipleString,0x101F
PidNameEditTime,n/a,PtypString,0x001F
PidNameExchangeIntendedBusyStatus,n/a,PtypString,0x001F
PidNameExchangeJunkEmailM,n/a,PtypInteger32,0x0003
PidNameExchangeModifyExceptionS,n/a,PtypBinary,0x0102
PidNameExchangeNoModifyExceptions,n/a,PtypBoolean,0x000B
PidNameExchangePatternEnd,n/a,PtypTime,0x0040
PidNameExchangePatternStart,n/a,PtypTime,0x0040
PidNameExchangeReminderInterval,n/a,PtypInteger32,0x0003
PidNameExchDatabaseSchema,n/a,PtypMultipleString,0x101F
PidNameExchDataExpectedContentClass,n/a,PtypMultipleString,0x101F
PidNameExchDataSchemaCollectionReference,n/a,PtypString,0x001F
PidNameExtractedAddresses,n/a,PtypString,0x001F
PidNameExtractedContacts,n/a,PtypString,0x001F
PidNameExtractedEmails,n/a,PtypString,0x001F
PidNameExtractedMeetings,n/a,PtypString,0x001F
PidNameExtractedPhones,n/a,PtypString,0x001F
PidNameExtractedTasks,n/a,PtypString,0x001F
PidNameExtractedUrls,n/a,PtypString,0x001F
PidNameFrom,n/a,PtypString,0x001F
PidNameHeadingPairs,n/a,PtypBinary,0x0102
PidNameHiddenCount,n/a,PtypInteger32,0x0003
PidNameHttpmailCalendar,n/a,PtypString,0x001F
PidNameHttpmailHtmlDescription,n/a,PtypString,0x001F
PidNameHttpmailSendMessage,n/a,PtypString,0x001F
PidNameICalendarRecurrenceDate,n/a,PtypMultipleTime,0x1040
PidNameICalendarRecurrenceRule,n/a,PtypMultipleString,0x101F
PidNameIntern,n/a,PtypString,0x001F
PidNameIsBirthdayContactWritable,n/a,PtypBoolean,0x000B
